"Time","Temp","WindDir","WindSpeed"
"Tue Feb 28 01:00:00 CET 2012","8.0","SW","4.0"
"Tue Feb 28 04:00:00 CET 2012","8.0","SW","3.0"
"Tue Feb 28 10:00:00 CET 2012","9.0","SW","4.0"
"Tue Feb 28 13:00:00 CET 2012","10.0","SW","3.0"
"Tue Feb 28 16:00:00 CET 2012","10.0","SW","3.0"
"Tue Feb 28 19:00:00 CET 2012","10.0","SW","2.0"
"Tue Feb 28 22:00:00 CET 2012","10.0","SW","2.0"
"Wed Feb 29 01:00:00 CET 2012","9.0","SW","2.0"
"Wed Feb 29 04:00:00 CET 2012","9.0","SW","3.0"
"Wed Feb 29 10:00:00 CET 2012","8.0","WSW","3.0"
"Wed Feb 29 13:00:00 CET 2012","8.0","SW","3.0"
"Wed Feb 29 16:00:00 CET 2012","10.0","SW","2.0"
"Wed Feb 29 19:00:00 CET 2012","10.0","SW","2.0"
"Wed Feb 29 22:00:00 CET 2012","9.0","WSW","2.0"
"Thu Mar 01 01:00:00 CET 2012","9.0","SSW","1.0"
"Thu Mar 01 10:00:00 CET 2012","8.0","East","2.0"
"Thu Mar 01 13:00:00 CET 2012","8.0","NNE","1.0"
"Thu Mar 01 19:00:00 CET 2012","8.0","ENE","1.0"
"Thu Mar 01 22:00:00 CET 2012","8.0","NNE","1.0"
"Fri Mar 02 01:00:00 CET 2012","8.0","NE","2.0"
"Fri Mar 02 04:00:00 CET 2012","7.0","NNE","2.0"
"Fri Mar 02 07:00:00 CET 2012","7.0","NNE","1.0"
"Fri Mar 02 10:00:00 CET 2012","8.0","ESE","4.0"
"Fri Mar 02 13:00:00 CET 2012","9.0","East","3.0"
"Fri Mar 02 16:00:00 CET 2012","10.0","ESE","4.0"
"Fri Mar 02 19:00:00 CET 2012","9.0","ESE","3.0"
"Fri Mar 02 22:00:00 CET 2012","9.0","East","3.0"
"Sat Mar 03 07:00:00 CET 2012","10.0","SSW","3.0"
"Sat Mar 03 10:00:00 CET 2012","10.0","SSW","2.0"
"Sat Mar 03 13:00:00 CET 2012","12.0","SSW","4.0"
"Sat Mar 03 19:00:00 CET 2012","10.0","SW","3.0"
"Sat Mar 03 22:00:00 CET 2012","9.0","SSW","3.0"
"Sun Mar 04 01:00:00 CET 2012","8.0","SW","4.0"
"Sun Mar 04 04:00:00 CET 2012","7.0","SSW","4.0"
"Sun Mar 04 07:00:00 CET 2012","7.0","South","3.0"
"Sun Mar 04 10:00:00 CET 2012","8.0","SSE","3.0"
"Sun Mar 04 13:00:00 CET 2012","11.0","South","3.0"
"Sun Mar 04 22:00:00 CET 2012","9.0","ESE","2.0"
"Mon Mar 05 01:00:00 CET 2012","5.0","WNW","7.0"
"Mon Mar 05 04:00:00 CET 2012","4.0","WSW","5.0"
"Mon Mar 05 07:00:00 CET 2012","3.0","SW","5.0"
"Mon Mar 05 16:00:00 CET 2012","4.0","NNW","3.0"
"Mon Mar 05 19:00:00 CET 2012","3.0","NW","3.0"
"Mon Mar 05 22:00:00 CET 2012","4.0","NNW","4.0"
"Tue Mar 06 01:00:00 CET 2012","3.0","NNE","2.0"
"Tue Mar 06 04:00:00 CET 2012","3.0","NE","2.0"
"Tue Mar 06 10:00:00 CET 2012","4.0","ESE","2.0"
"Tue Mar 06 13:00:00 CET 2012","6.0","SE","1.0"
"Tue Mar 06 16:00:00 CET 2012","6.0","WSW","1.0"
"Tue Mar 06 19:00:00 CET 2012","5.0","WSW","2.0"
"Tue Mar 06 22:00:00 CET 2012","5.0","SSW","3.0"
"Wed Mar 07 04:00:00 CET 2012","4.0","SSW","4.0"
"Wed Mar 07 07:00:00 CET 2012","3.0","South","3.0"
"Wed Mar 07 13:00:00 CET 2012","6.0","SSW","6.0"
"Wed Mar 07 16:00:00 CET 2012","5.0","SSW","6.0"
"Wed Mar 07 19:00:00 CET 2012","7.0","WSW","6.0"
"Thu Mar 08 01:00:00 CET 2012","6.0","WNW","5.0"
"Thu Mar 08 04:00:00 CET 2012","4.0","WNW","4.0"
"Thu Mar 08 07:00:00 CET 2012","4.0","West","3.0"
"Thu Mar 08 10:00:00 CET 2012","6.0","WNW","5.0"
"Thu Mar 08 16:00:00 CET 2012","8.0","NW","4.0"
"Thu Mar 08 19:00:00 CET 2012","7.0","WNW","2.0"
"Thu Mar 08 22:00:00 CET 2012","4.0","SSW","1.0"
"Fri Mar 09 04:00:00 CET 2012","6.0","SW","3.0"
"Fri Mar 09 07:00:00 CET 2012","5.0","SSW","3.0"
"Fri Mar 09 10:00:00 CET 2012","6.0","SSW","3.0"
"Fri Mar 09 13:00:00 CET 2012","9.0","SW","5.0"
"Fri Mar 09 16:00:00 CET 2012","10.0","SW","4.0"
"Fri Mar 09 19:00:00 CET 2012","9.0","SW","5.0"
"Fri Mar 09 22:00:00 CET 2012","8.0","SW","4.0"
"Sat Mar 10 04:00:00 CET 2012","8.0","SW","3.0"
"Sat Mar 10 07:00:00 CET 2012","8.0","SW","3.0"
"Sat Mar 10 10:00:00 CET 2012","9.0","WSW","3.0"
"Sat Mar 10 13:00:00 CET 2012","10.0","WNW","5.0"
"Sat Mar 10 19:00:00 CET 2012","11.0","West","3.0"
"Sat Mar 10 22:00:00 CET 2012","10.0","WSW","3.0"
"Sun Mar 11 01:00:00 CET 2012","10.0","NW","3.0"
"Sun Mar 11 07:00:00 CET 2012","8.0","NNW","2.0"
"Sun Mar 11 10:00:00 CET 2012","10.0","North","2.0"
"Sun Mar 11 16:00:00 CET 2012","13.0","North","3.0"
"Sun Mar 11 19:00:00 CET 2012","10.0","NW","3.0"
"Sun Mar 11 22:00:00 CET 2012","7.0","North","1.0"
"Mon Mar 12 01:00:00 CET 2012","6.0","SSW","1.0"
"Mon Mar 12 04:00:00 CET 2012","5.0","West","1.0"
"Mon Mar 12 07:00:00 CET 2012","4.0","SW","2.0"
"Mon Mar 12 10:00:00 CET 2012","8.0","NNW","1.0"
"Mon Mar 12 13:00:00 CET 2012","13.0","NNW","2.0"
"Mon Mar 12 16:00:00 CET 2012","14.0","NNW","4.0"
"Mon Mar 12 19:00:00 CET 2012","9.0","NW","4.0"
"Mon Mar 12 22:00:00 CET 2012","7.0","NNW","2.0"
"Tue Mar 13 01:00:00 CET 2012","7.0","NNW","2.0"
"Tue Mar 13 04:00:00 CET 2012","6.0","NNW","2.0"
"Tue Mar 13 07:00:00 CET 2012","6.0","North","1.0"
"Tue Mar 13 10:00:00 CET 2012","7.0","North","2.0"
"Tue Mar 13 13:00:00 CET 2012","9.0","NNE","2.0"
"Tue Mar 13 16:00:00 CET 2012","9.0","NE","3.0"
"Tue Mar 13 19:00:00 CET 2012","9.0","NE","2.0"
"Tue Mar 13 22:00:00 CET 2012","9.0","NNE","2.0"
"Wed Mar 14 01:00:00 CET 2012","7.0","NNE","2.0"
"Wed Mar 14 04:00:00 CET 2012","7.0","NNE","1.0"
"Wed Mar 14 07:00:00 CET 2012","7.0","NE","2.0"
"Wed Mar 14 10:00:00 CET 2012","8.0","ESE","2.0"
"Wed Mar 14 13:00:00 CET 2012","9.0","NE","2.0"
"Wed Mar 14 16:00:00 CET 2012","11.0","NE","2.0"
"Wed Mar 14 19:00:00 CET 2012","8.0","NE","2.0"
"Wed Mar 14 22:00:00 CET 2012","6.0","ENE","2.0"
"Thu Mar 15 01:00:00 CET 2012","6.0","East","2.0"
"Thu Mar 15 07:00:00 CET 2012","4.0","ESE","2.0"
"Thu Mar 15 13:00:00 CET 2012","16.0","SSW","2.0"
"Thu Mar 15 16:00:00 CET 2012","20.0","SSW","2.0"
"Thu Mar 15 19:00:00 CET 2012","18.0","South","2.0"
"Thu Mar 15 22:00:00 CET 2012","13.0","SSW","2.0"
"Fri Mar 16 01:00:00 CET 2012","10.0","SSW","1.0"
"Fri Mar 16 04:00:00 CET 2012","6.0","West","4.0"
"Fri Mar 16 07:00:00 CET 2012","7.0","WSW","4.0"
"Fri Mar 16 10:00:00 CET 2012","8.0","WSW","3.0"
"Fri Mar 16 13:00:00 CET 2012","10.0","SSW","3.0"
"Fri Mar 16 22:00:00 CET 2012","8.0","WNW","3.0"
"Sat Mar 17 04:00:00 CET 2012","7.0","SSW","2.0"
"Sat Mar 17 07:00:00 CET 2012","7.0","SSW","3.0"
"Sat Mar 17 13:00:00 CET 2012","12.0","SW","3.0"
"Sat Mar 17 16:00:00 CET 2012","11.0","SSW","4.0"
"Sat Mar 17 19:00:00 CET 2012","10.0","SSW","3.0"
"Sat Mar 17 22:00:00 CET 2012","10.0","South","3.0"
"Sun Mar 18 01:00:00 CET 2012","11.0","SSW","5.0"
"Sun Mar 18 04:00:00 CET 2012","7.0","WSW","3.0"
"Sun Mar 18 07:00:00 CET 2012","7.0","SW","4.0"
"Sun Mar 18 10:00:00 CET 2012","8.0","SW","4.0"
"Sun Mar 18 13:00:00 CET 2012","11.0","WSW","5.0"
"Sun Mar 18 19:00:00 CET 2012","8.0","NW","3.0"
"Sun Mar 18 22:00:00 CET 2012","6.0","NNW","2.0"
"Mon Mar 19 01:00:00 CET 2012","6.0","NNW","3.0"
"Mon Mar 19 04:00:00 CET 2012","4.0","North","1.0"
"Mon Mar 19 07:00:00 CET 2012","3.0","NNE","1.0"
"Mon Mar 19 10:00:00 CET 2012","6.0","NW","3.0"
"Mon Mar 19 13:00:00 CET 2012","10.0","NW","3.0"
"Mon Mar 19 16:00:00 CET 2012","12.0","WNW","4.0"
"Mon Mar 19 19:00:00 CET 2012","9.0","NW","2.0"
"Mon Mar 19 22:00:00 CET 2012","6.0","SW","1.0"
"Tue Mar 20 01:00:00 CET 2012","6.0","SW","3.0"
"Tue Mar 20 04:00:00 CET 2012","5.0","SW","3.0"
"Tue Mar 20 07:00:00 CET 2012","4.0","SW","3.0"
"Tue Mar 20 10:00:00 CET 2012","8.0","SW","3.0"
"Tue Mar 20 13:00:00 CET 2012","13.0","SW","3.0"
"Tue Mar 20 16:00:00 CET 2012","13.0","SW","2.0"
"Wed Mar 21 01:00:00 CET 2012","9.0","West","1.0"
"Wed Mar 21 04:00:00 CET 2012","8.0","SSW","2.0"
"Wed Mar 21 07:00:00 CET 2012","6.0","North","1.0"
"Wed Mar 21 10:00:00 CET 2012","10.0","WNW","1.0"
"Wed Mar 21 13:00:00 CET 2012","15.0","ESE","2.0"
"Wed Mar 21 16:00:00 CET 2012","16.0","ENE","3.0"
"Thu Mar 22 01:00:00 CET 2012","8.0","NE","2.0"
"Thu Mar 22 04:00:00 CET 2012","7.0","ENE","3.0"
"Thu Mar 22 10:00:00 CET 2012","12.0","East","3.0"
"Thu Mar 22 13:00:00 CET 2012","19.0","East","4.0"
"Thu Mar 22 16:00:00 CET 2012","20.0","East","5.0"
"Thu Mar 22 19:00:00 CET 2012","18.0","NE","3.0"
"Thu Mar 22 22:00:00 CET 2012","15.0","ENE","4.0"
"Fri Mar 23 01:00:00 CET 2012","12.0","ENE","3.0"
"Fri Mar 23 04:00:00 CET 2012","10.0","ENE","2.0"
"Fri Mar 23 07:00:00 CET 2012","7.0","NNE","1.0"
"Fri Mar 23 10:00:00 CET 2012","14.0","East","2.0"
"Fri Mar 23 13:00:00 CET 2012","19.0","ENE","2.0"
"Fri Mar 23 19:00:00 CET 2012","17.0","North","2.0"
"Fri Mar 23 22:00:00 CET 2012","11.0","NE","1.0"
"Sat Mar 24 01:00:00 CET 2012","9.0","NNE","1.0"
"Sat Mar 24 04:00:00 CET 2012","8.0","North","1.0"
"Sat Mar 24 07:00:00 CET 2012","7.0","NNE","1.0"
"Sat Mar 24 10:00:00 CET 2012","12.0","NNE","2.0"
"Sat Mar 24 13:00:00 CET 2012","18.0","North","3.0"
"Sat Mar 24 16:00:00 CET 2012","18.0","NNE","3.0"
"Sat Mar 24 19:00:00 CET 2012","15.0","North","2.0"
"Sat Mar 24 22:00:00 CET 2012","12.0","NNE","2.0"
"Sun Mar 25 01:00:00 CET 2012","9.0","NNE","2.0"
"Sun Mar 25 05:00:00 CEST 2012","6.0","NNW","2.0"
"Sun Mar 25 08:00:00 CEST 2012","6.0","NNE","2.0"
"Sun Mar 25 11:00:00 CEST 2012","6.0","North","2.0"
"Sun Mar 25 14:00:00 CEST 2012","13.0","NNW","3.0"
"Sun Mar 25 17:00:00 CEST 2012","16.0","North","3.0"
"Sun Mar 25 23:00:00 CEST 2012","10.0","NNE","2.0"
"Mon Mar 26 02:00:00 CEST 2012","8.0","NE","2.0"
"Mon Mar 26 05:00:00 CEST 2012","8.0","NE","2.0"
"Mon Mar 26 11:00:00 CEST 2012","12.0","NE","2.0"
"Mon Mar 26 17:00:00 CEST 2012","17.0","NNE","4.0"
"Mon Mar 26 20:00:00 CEST 2012","15.0","NNE","3.0"
"Mon Mar 26 23:00:00 CEST 2012","11.0","NNE","2.0"
"Tue Mar 27 02:00:00 CEST 2012","9.0","NE","2.0"
"Tue Mar 27 05:00:00 CEST 2012","6.0","NNE","1.0"
"Tue Mar 27 11:00:00 CEST 2012","12.0","NNE","2.0"
"Tue Mar 27 14:00:00 CEST 2012","17.0","NNE","3.0"
"Tue Mar 27 17:00:00 CEST 2012","18.0","North","3.0"
"Tue Mar 27 20:00:00 CEST 2012","14.0","North","2.0"
"Tue Mar 27 23:00:00 CEST 2012","10.0","NE","1.0"
"Wed Mar 28 02:00:00 CEST 2012","8.0","NNE","1.0"
"Wed Mar 28 08:00:00 CEST 2012","6.0","North","1.0"
"Wed Mar 28 11:00:00 CEST 2012","12.0","NNW","2.0"
"Wed Mar 28 17:00:00 CEST 2012","18.0","North","3.0"
"Wed Mar 28 20:00:00 CEST 2012","14.0","North","2.0"
"Wed Mar 28 23:00:00 CEST 2012","8.0","NW","1.0"
"Thu Mar 29 02:00:00 CEST 2012","7.0","NW","1.0"
"Thu Mar 29 05:00:00 CEST 2012","6.0","West","2.0"
"Thu Mar 29 08:00:00 CEST 2012","5.0","NNW","1.0"
"Thu Mar 29 11:00:00 CEST 2012","10.0","NW","3.0"
"Thu Mar 29 14:00:00 CEST 2012","14.0","North","3.0"
"Thu Mar 29 17:00:00 CEST 2012","13.0","North","4.0"
"Thu Mar 29 23:00:00 CEST 2012","8.0","NW","2.0"
"Fri Mar 30 02:00:00 CEST 2012","6.0","WSW","2.0"
"Fri Mar 30 08:00:00 CEST 2012","6.0","West","2.0"
"Fri Mar 30 11:00:00 CEST 2012","9.0","NNW","4.0"
"Fri Mar 30 17:00:00 CEST 2012","9.0","NNW","5.0"
"Fri Mar 30 20:00:00 CEST 2012","8.0","NW","3.0"
"Fri Mar 30 23:00:00 CEST 2012","8.0","WSW","2.0"
"Sat Mar 31 05:00:00 CEST 2012","7.0","WSW","4.0"
"Sat Mar 31 11:00:00 CEST 2012","9.0","NNW","3.0"
"Sat Mar 31 14:00:00 CEST 2012","9.0","NNW","5.0"
"Sat Mar 31 20:00:00 CEST 2012","7.0","North","4.0"
"Sat Mar 31 23:00:00 CEST 2012","5.0","NNE","2.0"
"Sun Apr 01 02:00:00 CEST 2012","4.0","North","1.0"
"Sun Apr 01 05:00:00 CEST 2012","2.0","North","1.0"
"Sun Apr 01 08:00:00 CEST 2012","2.0","WSW","1.0"
"Sun Apr 01 11:00:00 CEST 2012","8.0","NW","2.0"
"Sun Apr 01 14:00:00 CEST 2012","9.0","NNW","4.0"
"Sun Apr 01 17:00:00 CEST 2012","10.0","NNW","4.0"
"Sun Apr 01 20:00:00 CEST 2012","7.0","NW","4.0"
"Mon Apr 02 02:00:00 CEST 2012","4.0","WSW","2.0"
"Mon Apr 02 05:00:00 CEST 2012","3.0","WSW","2.0"
"Mon Apr 02 11:00:00 CEST 2012","8.0","WSW","2.0"
"Mon Apr 02 14:00:00 CEST 2012","12.0","SW","2.0"
"Mon Apr 02 17:00:00 CEST 2012","14.0","NNW","3.0"
"Mon Apr 02 20:00:00 CEST 2012","11.0","NW","4.0"
"Mon Apr 02 23:00:00 CEST 2012","8.0","NNE","1.0"
"Tue Apr 03 02:00:00 CEST 2012","8.0","ENE","1.0"
"Tue Apr 03 05:00:00 CEST 2012","6.0","NNW","1.0"
"Tue Apr 03 08:00:00 CEST 2012","5.0","North","1.0"
"Tue Apr 03 11:00:00 CEST 2012","11.0","SW","2.0"
"Tue Apr 03 17:00:00 CEST 2012","13.0","NNW","3.0"
"Tue Apr 03 20:00:00 CEST 2012","12.0","NNE","2.0"
"Wed Apr 04 02:00:00 CEST 2012","9.0","NNW","2.0"
"Wed Apr 04 05:00:00 CEST 2012","7.0","WSW","2.0"
"Wed Apr 04 11:00:00 CEST 2012","8.0","SW","3.0"
"Wed Apr 04 14:00:00 CEST 2012","13.0","WSW","3.0"
"Wed Apr 04 17:00:00 CEST 2012","10.0","North","2.0"
"Wed Apr 04 20:00:00 CEST 2012","9.0","NNE","2.0"
"Wed Apr 04 23:00:00 CEST 2012","9.0","NE","1.0"
"Thu Apr 05 02:00:00 CEST 2012","8.0","NE","2.0"
"Thu Apr 05 05:00:00 CEST 2012","8.0","ENE","3.0"
"Thu Apr 05 11:00:00 CEST 2012","6.0","NE","4.0"
"Thu Apr 05 14:00:00 CEST 2012","8.0","NE","4.0"
"Thu Apr 05 17:00:00 CEST 2012","9.0","NE","3.0"
"Thu Apr 05 20:00:00 CEST 2012","9.0","NNE","3.0"
"Thu Apr 05 23:00:00 CEST 2012","8.0","NNE","2.0"
"Fri Apr 06 02:00:00 CEST 2012","5.0","NNE","2.0"
"Fri Apr 06 05:00:00 CEST 2012","3.0","North","1.0"
"Fri Apr 06 08:00:00 CEST 2012","3.0","NNE","1.0"
"Fri Apr 06 11:00:00 CEST 2012","7.0","NNW","3.0"
"Fri Apr 06 14:00:00 CEST 2012","9.0","NNW","3.0"
"Fri Apr 06 17:00:00 CEST 2012","10.0","NNW","3.0"
"Fri Apr 06 20:00:00 CEST 2012","7.0","NW","4.0"
"Sat Apr 07 02:00:00 CEST 2012","5.0","WSW","2.0"
"Sat Apr 07 05:00:00 CEST 2012","6.0","West","2.0"
"Sat Apr 07 08:00:00 CEST 2012","7.0","North","2.0"
"Sat Apr 07 11:00:00 CEST 2012","8.0","North","3.0"
"Sat Apr 07 14:00:00 CEST 2012","8.0","North","4.0"
"Sat Apr 07 17:00:00 CEST 2012","7.0","North","4.0"
"Sat Apr 07 20:00:00 CEST 2012","6.0","North","4.0"
"Sat Apr 07 23:00:00 CEST 2012","6.0","North","2.0"
"Sun Apr 08 02:00:00 CEST 2012","4.0","NNW","1.0"
"Sun Apr 08 05:00:00 CEST 2012","5.0","WNW","3.0"
"Sun Apr 08 08:00:00 CEST 2012","5.0","NW","1.0"
"Sun Apr 08 11:00:00 CEST 2012","7.0","WNW","1.0"
"Sun Apr 08 14:00:00 CEST 2012","10.0","SSW","3.0"
"Sun Apr 08 17:00:00 CEST 2012","10.0","SW","5.0"
"Sun Apr 08 23:00:00 CEST 2012","7.0","SSW","5.0"
"Mon Apr 09 02:00:00 CEST 2012","8.0","SSW","5.0"
"Mon Apr 09 05:00:00 CEST 2012","9.0","SW","4.0"
"Mon Apr 09 08:00:00 CEST 2012","9.0","SW","5.0"
"Mon Apr 09 17:00:00 CEST 2012","10.0","SW","6.0"
"Mon Apr 09 20:00:00 CEST 2012","10.0","South","5.0"
"Mon Apr 09 23:00:00 CEST 2012","10.0","SSW","6.0"
"Tue Apr 10 05:00:00 CEST 2012","10.0","SSW","7.0"
"Tue Apr 10 08:00:00 CEST 2012","10.0","SSW","6.0"
"Tue Apr 10 11:00:00 CEST 2012","9.0","SW","4.0"
"Tue Apr 10 14:00:00 CEST 2012","9.0","SSW","3.0"
"Tue Apr 10 17:00:00 CEST 2012","10.0","SSW","2.0"
"Tue Apr 10 20:00:00 CEST 2012","10.0","SSW","2.0"
"Tue Apr 10 23:00:00 CEST 2012","9.0","WSW","3.0"
"Wed Apr 11 08:00:00 CEST 2012","6.0","SW","4.0"
"Wed Apr 11 11:00:00 CEST 2012","9.0","SSW","4.0"
"Wed Apr 11 14:00:00 CEST 2012","11.0","SW","4.0"
"Wed Apr 11 17:00:00 CEST 2012","10.0","North","2.0"
"Wed Apr 11 20:00:00 CEST 2012","9.0","East","1.0"
"Wed Apr 11 23:00:00 CEST 2012","7.0","SW","2.0"
"Thu Apr 12 02:00:00 CEST 2012","7.0","SSW","2.0"
"Thu Apr 12 05:00:00 CEST 2012","6.0","SW","2.0"
"Thu Apr 12 14:00:00 CEST 2012","8.0","ENE","1.0"
"Thu Apr 12 17:00:00 CEST 2012","10.0","SE","2.0"
"Thu Apr 12 20:00:00 CEST 2012","9.0","NW","4.0"
"Thu Apr 12 23:00:00 CEST 2012","6.0","North","1.0"
"Fri Apr 13 05:00:00 CEST 2012","3.0","North","1.0"
"Fri Apr 13 08:00:00 CEST 2012","4.0","SW","1.0"
"Sat Apr 14 11:00:00 CEST 2012","9.0","NNE","3.0"
"Sat Apr 14 14:00:00 CEST 2012","10.0","North","4.0"
"Sat Apr 14 17:00:00 CEST 2012","11.0","North","4.0"
"Sat Apr 14 20:00:00 CEST 2012","9.0","North","4.0"
"Sat Apr 14 23:00:00 CEST 2012","7.0","North","4.0"
"Sun Apr 15 02:00:00 CEST 2012","6.0","NNE","3.0"
"Sun Apr 15 05:00:00 CEST 2012","6.0","North","4.0"
"Sun Apr 15 08:00:00 CEST 2012","6.0","North","3.0"
"Sun Apr 15 11:00:00 CEST 2012","8.0","North","4.0"
"Sun Apr 15 14:00:00 CEST 2012","9.0","NNE","4.0"
"Sun Apr 15 17:00:00 CEST 2012","9.0","North","5.0"
"Sun Apr 15 20:00:00 CEST 2012","8.0","North","4.0"
"Mon Apr 16 05:00:00 CEST 2012","5.0","North","3.0"
"Mon Apr 16 08:00:00 CEST 2012","5.0","North","2.0"
"Mon Apr 16 11:00:00 CEST 2012","7.0","NNW","6.0"
"Mon Apr 16 14:00:00 CEST 2012","8.0","North","4.0"
"Mon Apr 16 17:00:00 CEST 2012","9.0","NNW","5.0"
"Mon Apr 16 20:00:00 CEST 2012","8.0","NNW","4.0"
"Mon Apr 16 23:00:00 CEST 2012","4.0","North","1.0"
"Tue Apr 17 02:00:00 CEST 2012","2.0","West","1.0"
"Tue Apr 17 05:00:00 CEST 2012","3.0","SSW","2.0"
"Tue Apr 17 08:00:00 CEST 2012","4.0","South","2.0"
"Tue Apr 17 11:00:00 CEST 2012","8.0","South","5.0"
"Tue Apr 17 14:00:00 CEST 2012","8.0","SSW","7.0"
"Tue Apr 17 17:00:00 CEST 2012","6.0","South","5.0"
"Tue Apr 17 20:00:00 CEST 2012","6.0","South","6.0"
"Tue Apr 17 23:00:00 CEST 2012","7.0","South","5.0"
"Wed Apr 18 02:00:00 CEST 2012","6.0","SSW","4.0"
"Wed Apr 18 08:00:00 CEST 2012","6.0","SE","3.0"
"Wed Apr 18 11:00:00 CEST 2012","9.0","South","5.0"
"Wed Apr 18 14:00:00 CEST 2012","10.0","SSE","6.0"
"Wed Apr 18 20:00:00 CEST 2012","8.0","SE","5.0"
"Wed Apr 18 23:00:00 CEST 2012","8.0","South","4.0"
"Thu Apr 19 02:00:00 CEST 2012","8.0","South","5.0"
"Thu Apr 19 05:00:00 CEST 2012","7.0","South","3.0"
"Thu Apr 19 08:00:00 CEST 2012","7.0","South","4.0"
"Thu Apr 19 11:00:00 CEST 2012","9.0","SSW","6.0"
"Thu Apr 19 14:00:00 CEST 2012","10.0","SSW","6.0"
"Thu Apr 19 17:00:00 CEST 2012","12.0","South","4.0"
"Thu Apr 19 20:00:00 CEST 2012","9.0","SW","4.0"
"Thu Apr 19 23:00:00 CEST 2012","9.0","South","3.0"
"Fri Apr 20 02:00:00 CEST 2012","8.0","South","3.0"
"Fri Apr 20 05:00:00 CEST 2012","7.0","SSW","4.0"
"Fri Apr 20 08:00:00 CEST 2012","7.0","SSW","4.0"
"Fri Apr 20 11:00:00 CEST 2012","9.0","SW","4.0"
"Fri Apr 20 14:00:00 CEST 2012","11.0","SSW","4.0"
"Fri Apr 20 17:00:00 CEST 2012","10.0","SSW","2.0"
"Fri Apr 20 20:00:00 CEST 2012","8.0","NNE","1.0"
"Fri Apr 20 23:00:00 CEST 2012","8.0","SSW","3.0"
"Sat Apr 21 02:00:00 CEST 2012","8.0","South","3.0"
"Sat Apr 21 05:00:00 CEST 2012","7.0","South","3.0"
"Sat Apr 21 08:00:00 CEST 2012","6.0","SSW","5.0"
"Sat Apr 21 11:00:00 CEST 2012","9.0","SW","6.0"
"Sat Apr 21 14:00:00 CEST 2012","8.0","SW","4.0"
"Sat Apr 21 17:00:00 CEST 2012","8.0","West","4.0"
"Sat Apr 21 20:00:00 CEST 2012","8.0","WSW","3.0"
"Sat Apr 21 23:00:00 CEST 2012","8.0","SW","3.0"
"Sun Apr 22 02:00:00 CEST 2012","7.0","SW","3.0"
"Sun Apr 22 08:00:00 CEST 2012","7.0","SW","4.0"
"Sun Apr 22 11:00:00 CEST 2012","10.0","SW","6.0"
"Sun Apr 22 14:00:00 CEST 2012","11.0","SW","5.0"
"Sun Apr 22 17:00:00 CEST 2012","11.0","SW","4.0"
"Sun Apr 22 20:00:00 CEST 2012","12.0","WSW","6.0"
"Sun Apr 22 23:00:00 CEST 2012","9.0","SW","4.0"
"Mon Apr 23 02:00:00 CEST 2012","8.0","SSW","5.0"
"Mon Apr 23 05:00:00 CEST 2012","7.0","SSW","5.0"
"Mon Apr 23 08:00:00 CEST 2012","7.0","SSW","5.0"
"Mon Apr 23 11:00:00 CEST 2012","10.0","SSW","5.0"
"Mon Apr 23 14:00:00 CEST 2012","13.0","SSE","5.0"
"Mon Apr 23 20:00:00 CEST 2012","8.0","East","4.0"
"Mon Apr 23 23:00:00 CEST 2012","8.0","ESE","4.0"
"Tue Apr 24 02:00:00 CEST 2012","8.0","ESE","3.0"
"Tue Apr 24 05:00:00 CEST 2012","8.0","SE","1.0"
"Tue Apr 24 08:00:00 CEST 2012","7.0","ESE","3.0"
"Tue Apr 24 11:00:00 CEST 2012","9.0","West","1.0"
"Tue Apr 24 14:00:00 CEST 2012","12.0","SSW","2.0"
"Tue Apr 24 17:00:00 CEST 2012","12.0","WSW","3.0"
"Tue Apr 24 20:00:00 CEST 2012","10.0","WNW","6.0"
"Tue Apr 24 23:00:00 CEST 2012","8.0","WSW","3.0"
"Wed Apr 25 02:00:00 CEST 2012","8.0","SW","3.0"
"Wed Apr 25 05:00:00 CEST 2012","7.0","SSW","3.0"
"Wed Apr 25 08:00:00 CEST 2012","7.0","SE","3.0"
"Wed Apr 25 11:00:00 CEST 2012","10.0","SSE","6.0"
"Wed Apr 25 14:00:00 CEST 2012","10.0","SSE","5.0"
"Wed Apr 25 20:00:00 CEST 2012","13.0","SSE","6.0"
"Wed Apr 25 23:00:00 CEST 2012","12.0","South","6.0"
"Thu Apr 26 02:00:00 CEST 2012","12.0","South","4.0"
"Thu Apr 26 05:00:00 CEST 2012","11.0","South","6.0"
"Thu Apr 26 08:00:00 CEST 2012","11.0","South","6.0"
"Thu Apr 26 11:00:00 CEST 2012","12.0","South","5.0"
"Thu Apr 26 14:00:00 CEST 2012","12.0","SSW","7.0"
"Thu Apr 26 17:00:00 CEST 2012","12.0","West","5.0"
"Thu Apr 26 20:00:00 CEST 2012","13.0","SSW","4.0"
"Fri Apr 27 02:00:00 CEST 2012","12.0","South","5.0"
"Fri Apr 27 05:00:00 CEST 2012","11.0","SSW","4.0"
"Fri Apr 27 17:00:00 CEST 2012","15.0","SSW","4.0"
"Fri Apr 27 20:00:00 CEST 2012","14.0","NE","2.0"
"Fri Apr 27 23:00:00 CEST 2012","12.0","NE","2.0"
"Sat Apr 28 02:00:00 CEST 2012","11.0","NE","2.0"
"Sat Apr 28 05:00:00 CEST 2012","11.0","North","1.0"
"Sat Apr 28 08:00:00 CEST 2012","10.0","ENE","5.0"
